ID,StationName,Y,X,State,City,Elevation
00018078,SAN ANDRES MILPILLAS,2181725.909262996,1207678.8164092116,NAYARIT,HUAJICORI,1400.0
00018079,TRIGOMIL,2211870.8851264957,1043029.3029406808,NAYARIT,XALISCO,1194.0
00018080,SAN MARCOS,2152834.2591083287,998240.3996565951,NAYARIT,BAHIA DE BANDERAS,7.0
00018081,SAN PEDRO LAGUNILLAS,2215379.4020330906,1025632.062285283,NAYARIT,SAN PEDRO LAGUNILLAS,1288.0
00018082,CORDON DEL JILGUERO,2195670.201749918,1104242.2502195886,NAYARIT,RUIZ,470.0
00018083,CUMBRES DE HUICICILA,2188893.2993466323,1037248.4959822804,NAYARIT,COMPOSTELA,960.0
00018084,MESA DE PEDRO Y PABLO,2175321.2576726303,1160443.623006203,NAYARIT,ACAPONETA,806.0
00018085,EL NARANJO,2206068.2338885823,1115815.367717006,NAYARIT,RUIZ,239.0
00018087,BARRANCA DEL ORO,2243061.0685541965,992791.2092836386,NAYARIT,AMATLAN DE CAÑAS,1020.0
00018088,ZAPOTAN,2203932.43451724,1011679.1969621846,NAYARIT,COMPOSTELA,800.0
00018089,COLORADO DE LA MORA,2210416.7013819986,1059559.1338825321,NAYARIT,TEPIC,900.0
00019001,LAS ADJUNTAS,2686286.526916608,1473871.402440025,NUEVO LEON,SANTIAGO,740.0
00019002,AGUA BLANCA,2647712.6136379647,1500340.178025365,NUEVO LEON,SANTA CATARINA,2193.0
00019003,ALLENDE,2698390.2510637823,1472226.7789148667,NUEVO LEON,ALLENDE,454.0
00019004,APODACA,2679952.705551781,1528213.1091761729,NUEVO LEON,APODACA,430.0
00019005,ARAMBERRI II,2720604.583931754,1342451.4424985417,NUEVO LEON,ARAMBERRI,1080.0
00019006,BUSTAMANTE,2647204.2220210093,1611275.8205486464,NUEVO LEON,BUSTAMANTE,1981.0
00019007,CABEZONES,2726787.736554197,1440405.2917437826,NUEVO LEON,MONTEMORELOS,460.0
00019008,CADEREYTA,2702449.993091167,1506092.434885368,NUEVO LEON,CADEREYTA JIMENEZ,330.0
00019009,CASILLAS,2679081.184000751,1462358.736106883,NUEVO LEON,RAYONES,1279.0
00019010,CERRALVO (DGE),2737272.7611426213,1561738.7003243938,NUEVO LEON,CERRALVO,280.0
00019011,CERRO PRIETO,2762712.432472036,1435167.9416556496,NUEVO LEON,LINARES,261.0
00019012,CIENEGA DE FLORES,2682225.1647247775,1545733.8535587988,NUEVO LEON,CIENEGA DE FLORES,380.0
00019013,CIENEGA DEL TORO,2667274.8780275243,1449908.5038541472,NUEVO LEON,GALEANA,2140.0
00019014,DULCES NOMBRES,2745395.927611066,1331709.8177851883,NUEVO LEON,GENERAL ZARAGOZA,675.0
00019015,EL CERRITO,2680734.7630435005,1496951.3375873058,NUEVO LEON,SANTIAGO,510.0
00019016,EL CUCHILLO,2774071.735430863,1521373.2464722258,NUEVO LEON,CHINA,145.0
00019017,EL MARRUBIAL (CFE),2669739.304479084,1491427.1634399586,NUEVO LEON,SANTA CATARINA,1070.0
00019018,EL PAJONAL,2661197.816817353,1494482.9411946423,NUEVO LEON,SANTA CATARINA,2576.0
00019019,EL REALITO,2765637.052141038,1474782.3783808672,NUEVO LEON,GENERAL TERAN,230.0
00019020,EL POTOSI,2668840.8296141857,1423323.2980452518,NUEVO LEON,GALEANA,1890.0
00019021,GARZA AYALA,2692773.782337461,1605352.2927625382,NUEVO LEON,SABINAS HIDALGO,257.0
00019022,GENERAL BRAVO (DGE),2781907.455675358,1530715.6960753542,NUEVO LEON,GENERAL BRAVO,106.0
00019023,CAMPO EXPERIMENTAL INIA,2732212.9627839783,1469028.2998920912,NUEVO LEON,GENERAL TERAN,317.0
00019024,ANAHUAC,2684446.8286476433,1687699.742137895,NUEVO LEON,ANAHUAC,194.0
00019025,HIGUERAS (SMN),2697736.1227194685,1545694.863629963,NUEVO LEON,HIGUERAS,520.0
00019026,ICAMOLE,2630921.5002933126,1543946.6575024198,NUEVO LEON,GARCIA,640.0
00019027,ITURBIDE,2710868.314385962,1410866.4937453684,NUEVO LEON,ITURBIDE,1462.0
00019028,LAMPAZOS (SMN),2649154.494001082,1669584.6505830344,NUEVO LEON,LAMPAZOS DE NARANJO,285.0
00019029,LA ARENA,2712252.2581574935,1523111.1554381696,NUEVO LEON,PESQUERIA,280.0
00019030,LA CIENEGA DE GONZALEZ,2676862.2685119365,1481928.1890330163,NUEVO LEON,SANTIAGO,1507.0
00019031,LA CRUZ,2647710.0907842405,1500585.1525383044,NUEVO LEON,SANTA CATARINA,2224.0
00019032,CARBONERA,2622033.5163109098,1419177.953537925,NUEVO LEON,GALEANA,2035.0
00019033,LAGUNA DE SANCHEZ,2672281.912927919,1478779.7306828233,NUEVO LEON,SANTIAGO,1879.0
00019034,PABLILLO (SMN),2745757.9403647487,1425929.171377175,NUEVO LEON,LINARES,346.0
00019035,CAMACHO,2743384.390784372,1427542.0894691409,NUEVO LEON,LINARES,350.0
00019036,LA POPA,2616678.8641820922,1568394.502280831,NUEVO LEON,MINA,945.0
00019037,LAS PRESAS,2698687.9129650323,1365332.6469255988,NUEVO LEON,ARAMBERRI,1840.0
00019038,LAS COMITAS,2664475.173168046,1497123.2148877524,NUEVO LEON,SANTA CATARINA,973.0
00019039,LAS ENRAMADAS,2747965.1495570545,1497006.4083876733,NUEVO LEON,LOS RAMONES,230.0
00019040,LOS ALDAMAS,2779233.6324572256,1559678.3422451746,NUEVO LEON,LOS ALDAMAS,103.0
00019041,LOS HERRERAS,2759233.017008864,1540887.0855438213,NUEVO LEON,LOS HERRERAS,140.0
00019042,LOS RAMONES,2736698.8612827514,1517766.2326608687,NUEVO LEON,LOS RAMONES,210.0
00019043,MADERO,2779324.647902604,1555022.5523271284,NUEVO LEON,DOCTOR COSS,103.0
00019044,MAMULIQUE,2676406.5177090713,1563859.94499188,NUEVO LEON,SALINAS VICTORIA,538.0
00019045,MINA,2646168.2544651856,1550834.2326925052,NUEVO LEON,MINA,590.0
00019046,MIER Y NORIEGA (SMN),2691282.968439172,1267063.457056981,NUEVO LEON,MIER Y NORIEGA,1678.0
00019047,MIMBRES,2674922.3100140817,1437783.9448011927,NUEVO LEON,GALEANA,2331.0
00019048,MONTEMORELOS,2717403.513034355,1461294.8018875327,NUEVO LEON,MONTEMORELOS,421.0
00019049,MONTERREY,2673141.4412858356,1515876.988488568,NUEVO LEON,MONTERREY,495.0
00019050,SAN JOSE DE RAICES,2677510.2774829515,1392939.8905927623,NUEVO LEON,GALEANA,1870.0
00019051,POTRERO REDONDO,2684363.8869756595,1469682.247994105,NUEVO LEON,SANTIAGO,1316.0
00019052,MONTERREY (OBS),2669300.8050442324,1521466.911782346,NUEVO LEON,SAN NICOLAS DE LOS GARZA,515.0
00019053,RAYONES,2693072.40633375,1443189.7233040952,NUEVO LEON,RAYONES,848.0
00019054,RINCONADA,2628131.3284043684,1515250.6353791258,NUEVO LEON,GARCIA,1000.0
00019055,SALINILLAS,2660272.2763137133,1708483.778591745,NUEVO LEON,ANAHUAC,240.0
00019056,SAN JUAN,2715995.8347862028,1501114.0696684304,NUEVO LEON,CADEREYTA JIMENEZ,260.0
00019057,SAN RAFAEL,2645734.3878670395,1443245.1462903607,NUEVO LEON,GALEANA,1887.0
00019058,SANTA CATARINA,2655328.180646533,1512885.634953933,NUEVO LEON,SANTA CATARINA,700.0
00019059,SANTA ROSA,2673102.937243941,1349457.3400644169,NUEVO LEON,DOCTOR ARROYO,1664.0
00019060,SOMBRERETILLO,2704759.137632764,1588968.4962379583,NUEVO LEON,SABINAS HIDALGO,310.0
00019061,TOPO CHICO,2667545.5474027568,1519730.9995330377,NUEVO LEON,MONTERREY,550.0
00019062,TUNEL DE SAN FRANCISCO,2681879.372848802,1485573.6829582246,NUEVO LEON,SANTIAGO,720.0
00019063,VALLECILLO (DGE),2699657.9467789475,1623840.2447086046,NUEVO LEON,VALLECILLO,265.0
00019064,VAQUERIAS,2796938.716575049,1456807.0455402082,NUEVO LEON,GENERAL TERAN,145.0
00019065,SANTIAGO,2683510.318058365,1488534.2600928263,NUEVO LEON,SANTIAGO,497.0
00019066,ZARAGOZA (SMN),2727720.614631751,1329371.2804667575,NUEVO LEON,GENERAL ZARAGOZA,1777.0
00019067,EL RUCIO,2656839.4614312495,1406994.862642504,NUEVO LEON,GALEANA,1940.0
00019068,DOCTOR ARROYO (SMN),2684331.024785527,1292034.6080496076,NUEVO LEON,DOCTOR ARROYO,1713.0
00019069,LA BOCA,2687297.1254564095,1488154.4395122086,NUEVO LEON,SANTIAGO,460.0
00019070,LAMPAZOS (DGE),2646652.478083479,1664620.5686845656,NUEVO LEON,LAMPAZOS DE NARANJO,308.0
00019071,PARAS,2745798.8484842787,1606383.5469350712,NUEVO LEON,PARAS,150.0
00019072,CAMARON,2689123.6082599913,1692731.5513369367,NUEVO LEON,ANAHUAC,204.0
00019073,GALEANA (SMN),2694435.53927168,1420706.9112201037,NUEVO LEON,GALEANA,1609.0
00019074,GENERAL BRAVO (SMN),2781399.413220643,1529755.9997768493,NUEVO LEON,GENERAL BRAVO,129.0
00019075,DOCTOR ARROYO II (DGE),2685174.344028984,1294432.0944316722,NUEVO LEON,DOCTOR ARROYO,1737.0
00019077,VALLECILLO (SMN),2699600.283733357,1624023.3819660323,NUEVO LEON,VALLECILLO,805.0
00019079,EL REFUGIO DE LOS IBARRA,2665689.703804036,1378965.232797449,NUEVO LEON,GALEANA,1858.0
00019082,ARAMBERRI I,2718982.0774038373,1349435.2056816963,NUEVO LEON,ARAMBERRI,1156.0
00019083,EJIDO ACUÑA,2694477.098208669,1292166.6709933814,NUEVO LEON,DOCTOR ARROYO,2168.0
00019084,E.T.A. 044 SABINAS HIDALGO,2690279.1679531685,1606268.9569051021,NUEVO LEON,SABINAS HIDALGO,267.0
00019085,GALEANA (DGE),2693628.732663753,1420451.1596911126,NUEVO LEON,GALEANA,1644.0
00019086,MIER Y NORIEGA (DGE),2691310.3996570623,1267125.015466274,NUEVO LEON,MIER Y NORIEGA,1680.0
00019087,ZARAGOZA (DGE),2724773.655960473,1329019.314066957,NUEVO LEON,GENERAL ZARAGOZA,1395.0
00019088,DOCTOR ARROYO I (DGE),2684609.98255572,1294486.1213806078,NUEVO LEON,DOCTOR ARROYO,1720.0
00019091,PABLILLO (DGE),2701789.465881691,1396288.8077831874,NUEVO LEON,GALEANA,2073.0
00019093,SAN JUANITO DE RESENDIZ,2716288.305798435,1360596.1537528783,NUEVO LEON,ARAMBERRI,2000.0
00019095,OJO DE AGUA,2706824.061384422,1606499.6920737575,NUEVO LEON,VALLECILLO,224.0
00019096,LA HUASTEQUITA,2654406.587832324,1510823.6235310233,NUEVO LEON,SANTA CATARINA,720.0
00019097,COLOMBIA,2720357.4443105785,1739464.1444040667,NUEVO LEON,ANAHUAC,137.0
00019098,GENERAL TREVIÑO,2750459.515567319,1576581.0372694395,NUEVO LEON,GENERAL TREVIÑO,153.0
00019099,CERRALVO (SMN),2737367.9631919237,1561004.8862054169,NUEVO LEON,CERRALVO,296.0
00019100,SAN FRANCISCO LA CARRERA,2734796.060474163,1407807.4143649864,NUEVO LEON,LINARES,514.0
00019101,SAN DIEGO,2775267.601607314,1467614.123422118,NUEVO LEON,GENERAL TERAN,180.0
00019102,COLA DE CABALLO,2684022.3035515468,1481130.1073659712,NUEVO LEON,SANTIAGO,785.0
00019104,LA ESCONDIDA,2722737.640004388,1580043.928581256,NUEVO LEON,AGUALEGUAS,300.0
00019105,DOCTOR GONZALEZ,2705197.990571492,1535261.4291886871,NUEVO LEON,DOCTOR GONZALEZ,370.0
00019106,LA PAMONA,2779869.754772954,1441492.0417688624,NUEVO LEON,LINARES,195.0
00019107,SAN NICOLAS,2699339.692923051,1720550.4585812578,NUEVO LEON,ANAHUAC,239.0
00019108,SAN CRISTOBAL PURISIMA,2775868.777185264,1433301.275289888,NUEVO LEON,LINARES,210.0
00019109,UÑA DE GATO,2730351.3236612403,1548266.4989467326,NUEVO LEON,CERRALVO,330.0
00019110,EL ALAMO,2721314.4332539886,1605828.6269602224,NUEVO LEON,VALLECILLO,180.0
00019111,LA ASCENCION,2710955.3852212466,1366516.187013138,NUEVO LEON,ARAMBERRI,1980.0
00019112,BENITEZ,2754502.1705288114,1411600.5933359815,NUEVO LEON,LINARES,300.0
00019113,EL BRASIL,2800112.3738578768,1539388.5643976552,NUEVO LEON,DOCTOR COSS,134.0
00019114,EL CUERVITO,2818261.1201782315,1540914.510687738,NUEVO LEON,GENERAL BRAVO,167.0
00019115,EL CUIJE,2634215.466282593,1452103.3619042938,NUEVO LEON,GALEANA,1875.0
00019117,EJIDO MARIN,2697321.2538728886,1535610.1457139459,NUEVO LEON,MARIN,403.0
00019119,ESPINAZO,2638327.7744452693,1579956.1960430169,NUEVO LEON,MINA,954.0
00019120,FRESNILLO,2709861.6416415344,1598758.5634911628,NUEVO LEON,VALLECILLO,230.0
00019121,GATOS GÑEROS,2765809.0870342245,1453411.8333789464,NUEVO LEON,LINARES,258.0
00019123,GRUTAS DE GARCIA,2647254.1907855477,1534088.302399902,NUEVO LEON,GARCIA,1043.0
00019124,HIGUERAS (DGE),2697828.2415318587,1547044.1483740113,NUEVO LEON,HIGUERAS,494.0
00019125,JARITAS,2716662.457348073,1709573.226898638,NUEVO LEON,ANAHUAC,198.0
00019126,LA LAJA,2732565.5125820404,1431649.5313706966,NUEVO LEON,HUALAHUISES,410.0
00019127,EL OASIS,2715090.571226274,1648871.0623922762,NUEVO LEON,VALLECILLO,132.0
00019128,OBREGON,2659406.4586746893,1407512.7285997095,NUEVO LEON,GALEANA,1991.0
00019129,EL PEÑUELO,2623662.4308481417,1392072.698251258,NUEVO LEON,GALEANA,1840.0
00019130,POBLADORES,2824627.732836812,1484875.8439778173,NUEVO LEON,CHINA,302.0
00019131,PUERTO DEL EBANO,2694367.4076390853,1589619.8528307474,NUEVO LEON,SABINAS HIDALGO,310.0
00019133,SABINAS HIDALGO,2683274.289367851,1606238.366230627,NUEVO LEON,SABINAS HIDALGO,291.0
00019134,SALINAS VICTORIA,2670197.5254404065,1546351.5179244652,NUEVO LEON,SALINAS VICTORIA,445.0
00019135,SAN FRANCISCO DE BERLANGA,2690368.3498053104,1370944.0889762018,NUEVO LEON,GALEANA,1880.0
00019136,SAN ISIDRO,2768251.5277051153,1437535.646937474,NUEVO LEON,LINARES,235.0
00019137,SAN JORGE,2656477.350433474,1393951.7410128554,NUEVO LEON,GALEANA,1890.0
00019138,SANTA ANA,2663040.0767528396,1340496.5029474874,NUEVO LEON,DOCTOR ARROYO,1689.0
00019140,TEPEHUAJE,2723005.6940515493,1497025.4947674284,NUEVO LEON,CADEREYTA JIMENEZ,250.0
00019141,VILLALDAMA,2656662.9993012846,1606012.631821159,NUEVO LEON,VILLALDAMA,420.0
00019142,AGUALEGUAS,2743664.3104261514,1586025.2029464229,NUEVO LEON,AGUALEGUAS,717.0
00019143,LA CARDONA,2705341.348427237,1265326.963411515,NUEVO LEON,MIER Y NORIEGA,1910.0
00019144,CIENEGUITAS Y CRUCITAS,2703642.887458042,1387897.4632102512,NUEVO LEON,GALEANA,2530.0
00019146,CONGREGACION CALLES,2706710.593598833,1464750.2168413135,NUEVO LEON,MONTEMORELOS,455.0
00019147,LAS CRUCITAS,2731594.696405553,1417337.271298024,NUEVO LEON,LINARES,500.0
00019148,EJIDO DIECIOCHO DE MARZO,2682908.149229689,1428607.1747667107,NUEVO LEON,GALEANA,1814.0
00019149,LA GRANJA,2747298.0043033906,1402873.4224167492,NUEVO LEON,LINARES,374.0
00019150,LOS LERMA,2679277.641937252,1515676.7934387114,NUEVO LEON,GUADALUPE,445.0
00019151,LAS MARGARITAS,2659771.7146957265,1359189.141291851,NUEVO LEON,DOCTOR ARROYO,1760.0
00019152,EJIDO NUEVO RODRIGUEZ,2696365.95230076,1668595.8032979264,NUEVO LEON,ANAHUAC,161.0
00019154,EL POPOTE,2751509.7206716286,1430865.5329422234,NUEVO LEON,LINARES,300.0
00019155,LA POZA,2699701.2489745365,1409666.891611,NUEVO LEON,GALEANA,1750.0
00019156,LAS PRESITAS,2827121.562271142,1499971.3794319388,NUEVO LEON,CHINA,132.0
00019158,RANCHO DE GOMAS,2652835.682265356,1569379.2929864917,NUEVO LEON,SALINAS VICTORIA,565.0
00019159,SAN ANTONIO PEÑA NEVADA,2704615.029123157,1302893.4591480359,NUEVO LEON,DOCTOR ARROYO,1491.0
00019160,SAN IGNACIO DE TEXAS,2682792.4025734146,1364786.5826924695,NUEVO LEON,GALEANA,1680.0
00019162,VISTA HERMOSA,2736221.3965802942,1526519.1183734383,NUEVO LEON,LINARES,199.0
00019163,LAS BRISAS,2745746.8327618735,1485330.4360672873,NUEVO LEON,GENERAL TERAN,229.0
00019164,BUENAVISTA,2718074.371589543,1464826.2152543173,NUEVO LEON,MONTEMORELOS,400.0
00019165,CHUPADEROS DEL INDIO,2620764.956524578,1529796.8704773625,NUEVO LEON,GARCIA,900.0
00019166,EJIDO HORCONES,2656973.321449824,1680036.728741491,NUEVO LEON,LAMPAZOS DE NARANJO,242.0
00019168,LAS ESTACAS,2608736.3988711396,1587422.3105758592,NUEVO LEON,MINA,658.0
00019169,GARZA GONZALEZ,2737052.5903441445,1533272.3018814211,NUEVO LEON,LOS RAMONES,200.0
00019170,EL HOJASE,2663244.0671920283,1563488.9275041274,NUEVO LEON,SALINAS VICTORIA,500.0
00019171,LAMPACITOS,2710805.4810174024,1453327.6537535668,NUEVO LEON,MONTEMORELOS,500.0
00019172,LAS MONITAS,2724559.184736493,1566129.4013871953,NUEVO LEON,CERRALVO,400.0
00019173,PALMITOS (GE),2700494.8683618107,1486985.2561988917,NUEVO LEON,CADEREYTA JIMENEZ,368.0
00019174,SAN BARTOLO,2699163.490788891,1500747.9500628777,NUEVO LEON,CADEREYTA JIMENEZ,326.0
00019176,OJO DE AGUA,2644074.18460418,1610017.6834249548,NUEVO LEON,BUSTAMANTE,540.0
00019177,POZOS MINA,2645022.704994457,1551864.209276846,NUEVO LEON,MINA,472.0
00019178,SIERRA MORENA,2645565.35191833,1609787.635594242,NUEVO LEON,BUSTAMANTE,500.0
00019179,CERRITO DEL AIRE,2679397.635030949,1285210.4884793365,NUEVO LEON,DOCTOR ARROYO,1630.0
00019180,SAN ANTONIO EL SALERO,2676669.3782355255,1381574.2933486886,NUEVO LEON,GALEANA,1832.0
00019181,SAN ISIDRO DE CIENEGA,2649216.4959407896,1462507.7443464855,NUEVO LEON,GALEANA,2190.0
00019182,SAN ROBERTO,2670774.1852379786,1408652.8529513886,NUEVO LEON,GALEANA,522.0
00019185,EL CANADA,2672124.669046961,1528882.6407764642,NUEVO LEON,GENERAL ESCOBEDO,788.0
00019187,CALIFORNIA,2727047.7089436045,1475161.9553404523,NUEVO LEON,GENERAL TERAN,324.0
00019188,EL CARMEN DE LOS ELIZONDO,2757195.7881956873,1439262.8775329362,NUEVO LEON,LINARES,280.0
00019189,EL PASTOR,2707980.7219208474,1457818.0164717345,NUEVO LEON,MONTEMORELOS,495.0
00019190,GUADALUPE LA JOYA,2768968.507130798,1460390.7108973002,NUEVO LEON,GENERAL TERAN,227.0
00019192,PRESA VAQUERIAS,2743378.6312099225,1469121.149050819,NUEVO LEON,GENERAL TERAN,275.0
00019193,SANTA ROSA,2715885.2184483926,1408185.6611038514,NUEVO LEON,ITURBIDE,1600.0
00019197,LA MORITA,2707426.754527699,1469169.8121703228,NUEVO LEON,MONTEMORELOS,420.0
00019199,SAN CARLOS,2718645.587999163,1614370.59495381,NUEVO LEON,VALLECILLO,176.0
00019200,LA CIENEGA,2687949.373041671,1499922.8451634827,NUEVO LEON,JUAREZ,440.0
00020001,SANTA MARIA ALOTEPEC,3153209.118882122,578470.2467742914,OAXACA,SANTA MARIA ALOTEPEC,2444.0
00020002,APOALA,3014408.9022042495,637745.0813727339,OAXACA,SANTIAGO APOALA,2269.0
00020003,ASTATLA,2985014.9217063007,671856.955463365,OAXACA,CONCEPCION BUENAVISTA,2121.0
00020004,SAN JUAN ATEPEC,3078958.611796977,616070.7513923411,OAXACA,SAN JUAN ATEPEC,1975.0
00020005,SAN JUAN BAUTISTA ATATLAHUCA,3047975.0567397303,625999.2646594546,OAXACA,SAN JUAN BAUTISTA ATATLAHUCA,983.0
00020006,SAN BARTOLOME AYAUTLA,3064074.036778171,681937.2795173009,OAXACA,SAN BARTOLOME AYAUTLA,702.0
00020007,AYUTLA,3128630.415534327,571895.4134216814,OAXACA,SAN PEDRO Y SAN PABLO AYUTLA,2056.0
00020008,BETHANIA,3134399.2072165487,672018.8761719718,OAXACA,SAN JUAN BAUTISTA TUXTEPEC,70.0
00020009,BOQUILLA NUMERO UNO,3145310.5257458985,530446.2837470078,OAXACA,NEJAPA DE MADERO,638.0
00020010,SAN JUAN CACAHUATEPEC (CFE),2911519.076911013,519608.58476003836,OAXACA,SAN JUAN CACAHUATEPEC,413.0
00020011,CALAPILLA,3026674.111682781,692055.2996102297,OAXACA,TEOTITLAN DE FLORES MAGON,1342.0
00020012,CAMPAMENTO VISTA HERMOSA,3143218.529129522,604646.1065772282,OAXACA,SAN JUAN COMALTEPEC,1395.0
00020013,SAN LUCAS CAMOTLAN,3171190.1176868635,566314.5106205918,OAXACA,SAN LUCAS CAMOTLAN,1372.0
00020014,CANTON,3104697.6891462686,681689.4117878493,OAXACA,SAN LUCAS OJITLAN,51.0
00020015,CASCAJAL,3138840.6368658664,688162.3071097921,OAXACA,LOMA BONITA,15.0
00020016,CATALUÑA,3057770.279619087,709362.4215286939,OAXACA,SANTA MARIA CHILCHOTLA,255.0
00020017,ZIHUALTEPEC,3202721.7030168534,623157.6502789289,OAXACA,SAN JUAN COTZOCON,82.0
00020018,COICOYAN DE LAS FLORES (CFE),2893637.744067673,589881.6591583211,OAXACA,COICOYAN DE LAS FLORES,2003.0
00020019,SAN JUAN BAUTISTA COIXTLAHUACA,2996436.993549627,646372.5973452629,OAXACA,SAN JUAN BAUTISTA COIXTLAHUACA,2181.0
00020020,CONCEPCION PAPALO,3043722.0054501076,659060.2566913553,OAXACA,CONCEPCION PAPALO,2131.0
00020022,COYOTEPEC,3062107.9545834754,561912.162351937,OAXACA,SAN BARTOLO COYOTEPEC,1460.0
00020023,CUAJIMOLOYAS,3094412.9058552235,582533.224022261,OAXACA,SAN MIGUEL AMATLAN,2853.0
00020024,SAN JUAN BAUTISTA CUICATLAN (DGE),3033262.70991126,655030.5797047911,OAXACA,SAN JUAN BAUTISTA CUICATLAN,620.0
00020025,SAN JUAN BAUTISTA CUICATLAN (SMN),3035027.752214333,655092.6522939345,OAXACA,SAN JUAN BAUTISTA CUICATLAN,624.0
00020026,CHALCATONGO DE HIDALGO,2976621.2188395173,559007.0707770698,OAXACA,CHALCATONGO DE HIDALGO,2865.0
00020027,CHICAPA DE CASTRO,3268983.2638337472,529282.8889228419,OAXACA,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,32.0
00020028,SANTA MARIA CHILAPA DE DIAZ,2965198.3189066546,627334.2780421326,OAXACA,VILLA DE CHILAPA DE DIAZ,1881.0
00020029,SANTA MARIA CHILCHOTLA,3047349.784725548,705325.5963471299,OAXACA,SANTA MARIA CHILCHOTLA,1358.0
00020030,SANTIAGO CHOAPAN,3144738.038381768,611358.6163334642,OAXACA,SANTIAGO CHOAPAM,900.0
00020031,DOMINGUILLO,3040913.921582444,638664.8680663498,OAXACA,SAN JUAN BAUTISTA CUICATLAN,720.0
00020032,SANTA MARIA ECATEPEC,3155168.122847448,491617.7836171886,OAXACA,SANTA MARIA ECATEPEC,1869.0
00020033,LA EXPIRACION,2916704.6044753706,653230.2835474217,OAXACA,SAN MARTIN ZACATEPEC,1360.0
00020034,ETLA,3053320.4970566323,590099.3030109825,OAXACA,VILLA DE ETLA,1671.0
00020035,HUAJUAPAN DE LEON (SMN),2946796.722462571,652241.1697638666,OAXACA,HEROICA CIUDAD DE HUAJUAPAN DE LEON,1600.0
00020036,HUAUTLA DE JIMENEZ,3046085.5734109827,692342.9907772153,OAXACA,HUAUTLA DE JIMENEZ,1678.0
00020037,CAMINO IXCATLAN,3079203.1131230243,690038.3443723035,OAXACA,SAN FELIPE JALAPA DE DIAZ,118.0
00020038,IXTAYUTLA,2963233.0206930097,516679.0976685389,OAXACA,SANTIAGO IXTAYUTLA,610.0
00020039,IXTEPEC,3239205.2716575656,525288.450136782,OAXACA,CIUDAD IXTEPEC,69.0
00020040,IXTEPEJI,3079658.4390803417,597664.2423955096,OAXACA,SANTA CATARINA IXTEPEJI,1926.0
00020041,IXTLAN DE JUAREZ,3086462.5553340195,605280.01175632,OAXACA,IXTLAN DE JUAREZ,2312.0
00020042,SANTA MARIA JACATEPEC,3114148.659946341,665466.4371980212,OAXACA,SANTA MARIA JACATEPEC,47.0
00020043,JALAPA DEL MARQUES,3201072.071702456,511286.30988916795,OAXACA,SANTA MARIA JALAPA DEL MARQUES,160.0
00020044,JALAPA DEL VALLE,3045518.743175612,574150.1481834168,OAXACA,SAN FELIPE TEJALAPAM,1742.0
00020045,JALTEPEC DE CANDAYOC,3198007.944414949,609981.9513584302,OAXACA,SAN JUAN COTZOCON,70.0
00020046,SAN JUAN BAUTISTA JAYACATLAN,3048940.1000516256,613143.8100735634,OAXACA,SAN JUAN BAUTISTA JAYACATLAN,1629.0
00020047,SANTA CATARINA JUQUILA (CFE),3003677.3478488065,480351.5226473137,OAXACA,SANTA CATARINA JUQUILA,1690.0
00020048,JUCHITAN DE ZARAGOZA,3246197.3867134615,514218.06099085335,OAXACA,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,30.0
00020049,JOCOTIPAC,3021277.9129241137,644652.1570477759,OAXACA,SAN PEDRO JOCOTIPAC,2565.0
00020050,SANTIAGO JUXTLAHUACA,2923434.438831659,601755.2856193489,OAXACA,SANTIAGO JUXTLAHUACA,1680.0
00020051,JUXTLAHUACA,3211849.737155866,518227.3799786143,OAXACA,SANTA MARIA JALAPA DEL MARQUES,594.0
00020052,ASUNCION IXTALTEPEC KM. 33,3245296.973740131,527217.7553967149,OAXACA,ASUNCION IXTALTEPEC,48.0
00020053,JUCHITAN DE ZARAGOZA KM. 51+74,3247174.437967293,510657.31864107266,OAXACA,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,18.0
00020054,JUCHITAN DE ZARAGOZA KM. 67+50,3264413.9983076258,523719.68094936956,OAXACA,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,17.0
00020055,LA ESTRELLA,3087262.36105712,675470.6144515101,OAXACA,SAN FELIPE USILA,189.0
00020056,LA GUADALUPE,3212402.0481703295,634718.0515252311,OAXACA,SANTIAGO YAVEO,70.0
00020057,LA MACETA,3230626.1542976163,557949.6359249759,OAXACA,SANTO DOMINGO PETAPA,857.0
00020058,LA POBREZA,3089886.1731716646,460501.58046511374,OAXACA,SAN PEDRO EL ALTO,1682.0
00020059,LA VENTA,3268434.79631881,528361.1675133554,OAXACA,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,31.0
00020060,LAS CUEVAS,3213858.8745663106,512770.59131208656,OAXACA,SANTA MARIA MIXTEQUILLA,152.0
00020061,LAS MARGARITAS,3101910.6568204276,707396.8079882001,OAXACA,SAN MIGUEL SOYALTEPEC,27.0
00020062,PILAS,3215187.5474423976,507250.8582971894,OAXACA,SANTA MARIA MIXTEQUILLA,62.0
00020063,LOMA BONITA,3146589.1340010907,692641.1066105253,OAXACA,LOMA BONITA,37.0
00020064,SAN PABLO MACUILTIANGUIS,3076683.295572271,628567.5338716825,OAXACA,SAN PABLO MACUILTIANGUIS,2139.0
00020065,MAGDALENA JICOTLAN,2980308.2098657014,653263.784308696,OAXACA,SANTA MAGDALENA JICOTLAN,2248.0
