order,Ocean,Record identifier,Datetime,Cyclone name,Y,X,Max sustained wind speed (kt),Min pressure (millibars)
22381,Eastern pacific,EP112007,30/08/2007 18:00,          HENRIETTE,3022297.2958306465,243621.19431984422,30,1006
22382,Eastern pacific,EP112007,31/08/2007 00:00,          HENRIETTE,2933718.8460610714,296644.8972911701,30,1006
22383,Eastern pacific,EP112007,31/08/2007 06:00,          HENRIETTE,2845749.817345676,350098.5040576033,30,1004
22384,Eastern pacific,EP112007,31/08/2007 12:00,          HENRIETTE,2758205.9001288465,415087.4197725654,35,1002
22385,Eastern pacific,EP112007,31/08/2007 18:00,          HENRIETTE,2649974.6690253206,480255.55254612,40,1000
22386,Eastern pacific,EP112007,01/09/2007 00:00,          HENRIETTE,2542695.923391308,535017.3323812832,45,997
22387,Eastern pacific,EP112007,01/09/2007 06:00,          HENRIETTE,2414855.6425725166,579504.4647799521,45,997
22388,Eastern pacific,EP112007,01/09/2007 12:00,          HENRIETTE,2298373.5827049064,624880.1383761691,45,997
22389,Eastern pacific,EP112007,01/09/2007 18:00,          HENRIETTE,2214111.562353639,659424.3868579288,50,996
22390,Eastern pacific,EP112007,02/09/2007 00:00,          HENRIETTE,2150845.4381875885,671809.7196070262,50,995
22391,Eastern pacific,EP112007,02/09/2007 06:00,          HENRIETTE,2098247.743137186,684172.93850022,55,994
22392,Eastern pacific,EP112007,02/09/2007 12:00,          HENRIETTE,2056616.9472623477,707453.219567564,55,994
22393,Eastern pacific,EP112007,02/09/2007 18:00,          HENRIETTE,2025650.2037693965,730506.7688504807,55,994
22394,Eastern pacific,EP112007,03/09/2007 00:00,          HENRIETTE,1994777.7555986173,753617.3678447893,55,993
22395,Eastern pacific,EP112007,03/09/2007 06:00,          HENRIETTE,1943397.4949017526,788583.3065092993,55,991
22396,Eastern pacific,EP112007,03/09/2007 12:00,          HENRIETTE,1882235.838705792,835167.7904016675,60,988
22397,Eastern pacific,EP112007,03/09/2007 18:00,          HENRIETTE,1831885.4760198155,881510.3578465977,60,983
22398,Eastern pacific,EP112007,04/09/2007 00:00,          HENRIETTE,1803165.4422698254,938032.6843053345,60,978
22399,Eastern pacific,EP112007,04/09/2007 06:00,          HENRIETTE,1775215.5893605151,1005595.9351566003,65,975
22400,Eastern pacific,EP112007,04/09/2007 12:00,          HENRIETTE,1748665.1451638164,1095192.144775421,75,972
22401,Eastern pacific,EP112007,04/09/2007 18:00,          HENRIETTE,1723068.1453862009,1195803.119732104,70,972
22402,Eastern pacific,EP112007,04/09/2007 21:00,          HENRIETTE,1725985.1994762216,1250799.2893267092,70,973
22403,Eastern pacific,EP112007,05/09/2007 00:00,          HENRIETTE,1708629.9488176028,1306884.665837512,65,975
22404,Eastern pacific,EP112007,05/09/2007 06:00,          HENRIETTE,1684442.832258909,1418558.8786407767,65,980
22405,Eastern pacific,EP112007,05/09/2007 12:00,          HENRIETTE,1660722.3424831165,1530320.067898127,65,983
22406,Eastern pacific,EP112007,05/09/2007 18:00,          HENRIETTE,1637470.920281762,1642201.0014272314,65,986
22407,Eastern pacific,EP112007,06/09/2007 00:00,          HENRIETTE,1626571.398649455,1786710.318483998,60,990
22408,Eastern pacific,EP112007,06/09/2007 06:00,          HENRIETTE,1676269.0015295788,1961108.8657155442,30,1002
22410,Eastern pacific,EP122007,18/09/2007 06:00,                IVO,2027402.3562651477,85545.82498721141,25,1007
22411,Eastern pacific,EP122007,18/09/2007 12:00,                IVO,1941500.0999079924,144329.61575529244,25,1006
22412,Eastern pacific,EP122007,18/09/2007 18:00,                IVO,1856235.4557951044,203496.73682134057,30,1005
22413,Eastern pacific,EP122007,19/09/2007 00:00,                IVO,1760746.3450128124,263557.8283456076,40,1002
